time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.820000000000002,0.92648256241,-0.781016602162,18.8625788389,6.24669418474,6.01805153267,0.0,1.9666615124,-0.835924426733,5.00439542305,0.0103253709513,-0.205439520932,0.0,399.46095424178117,401.27075278250413,400.1905208975103,400.02018395689714
2.880000000000002,1.04814123824,-0.831677315533,19.1585856076,6.24727044473,6.0061366196,0.0,2.08952731686,-0.852740971475,4.86271743364,0.00812179240475,-0.187552905789,0.0,389.56514149484747,391.1895040973661,389.0998703499932,388.89336800189994
2.940000000000002,1.17909820415,-0.883561097885,19.4522348417,6.24736415902,5.9946434982,0.0,2.27661812142,-0.87666169686,4.92474789461,-0.0166883881808,-0.201054896349,0.0,459.7057380131527,458.59974102528275,460.2830091060264,458.3150340920304
3.000000000000002,1.31967915549,-0.936663175907,19.7434531805,6.24645642729,5.98243267281,0.0,2.41030205071,-0.893481159869,4.78268532857,-0.0121793846406,-0.208940574458,0.0,391.33207074670327,390.5502061326907,390.7129685522021,391.1332796565443
3.0600000000000023,1.46918121201,-0.990872719555,20.0284721522,6.24574265714,5.96985419137,0.0,2.57403731634,-0.91355433239,4.71765285099,-0.0113356794714,-0.211078472824,0.0,419.633382387072,419.4015734584619,417.61859240972296,417.6923050376659
3.1200000000000023,1.62987269153,-1.04643194241,20.3131270755,6.24484646066,5.95756581066,0.0,2.78329517099,-0.938463448633,4.7698954074,-0.0233387497524,-0.194556142372,0.0,458.08569191884453,459.35782670688593,459.2373273023056,458.2842059203921
3.1800000000000024,1.80243042069,-1.10340004901,20.5981592717,6.24352438085,5.94581070339,0.0,2.96947064092,-0.960570750932,4.73069536943,-0.0195465946917,-0.198787615261,0.0,430.7941158526617,430.39721657254404,429.9973726536281,430.3185234020399
3.2400000000000024,1.98741270592,-1.16183527157,20.8838048986,6.24205241482,5.9337702633,0.0,3.19745367395,-0.987357410525,4.78975732757,-0.0370594218311,-0.20473479465,0.0,463.8821307101592,463.37713063736186,465.44318017271,464.07023425590944
3.3000000000000025,2.18625506252,-1.22190268007,21.1728006876,6.240234661,5.92124647992,0.0,3.43147659966,-1.01503775038,4.84232254065,-0.0193766564165,-0.218218825297,0.0,465.41259646197676,464.3148077820521,463.37541626280074,464.7633316762931
3.3600000000000025,2.39865588848,-1.28357941675,21.4629975866,6.23913553486,5.90823651548,0.0,3.64943103865,-1.04092149036,4.83009025992,-0.0162828996719,-0.214200091538,0.0,445.5472379729132,445.829414600772,445.3581709965412,445.611253480627
3.4200000000000026,2.62499194118,-1.34689771381,21.7540170487,6.23845937982,5.89532443218,0.0,3.89592985246,-1.06971997683,4.86939166964,-0.00276484565023,-0.217279247702,0.0,464.96464028957695,464.6797739270163,463.7355575972405,464.79650851048825
3.4800000000000026,2.8661967569,-1.41193517635,22.0469479388,6.23888582905,5.88281614963,0.0,4.14500605754,-1.09813842292,4.89384588063,0.0218172189018,-0.195013408885,0.0,460.903438771193,462.61866783488983,461.80700164078985,463.7422721200427
3.5400000000000027,3.12020555713,-1.47842122907,22.3357559485,6.24017872725,5.87084930735,0.0,4.32271051347,-1.11799311348,4.73309938594,0.0210050316348,-0.210226799529,0.0,399.2175156006245,397.7822127483125,399.93668396703674,399.86274336647614
